gpu_memory_mb,gpu_power_w,gpu_util_pct,cpu_util_pct,ram_mb
21583.88,31.12,0,2.175,3280.1
21583.88,29.17,0,0.0,3280.1
21583.88,30.65,12,0.0,3280.1
21583.88,33.2,90,1.2375,3280.1
21583.88,37.07,90,0.0,3280.1
21583.88,41.11,88,0.0,3280.1
21583.88,49.19,88,0.0,3280.1
21583.88,53.24,88,1.2375,3280.1
21583.88,57.32,88,1.2375,3280.1
21583.88,61.42,88,0.0,3280.1
21583.88,65.32,88,1.2375,3280.1
21583.88,71.97,88,0.0,3280.1
21583.88,71.21,88,0.0,3280.1
21583.88,72.19,87,0.0,3280.1
21583.88,72.02,87,2.4875,3280.1
21583.88,73.92,87,0.0,3280.1
21583.88,72.7,74,0.0,3280.1
21583.88,72.66,74,0.0,3280.1
21583.88,72.66,88,1.25,3280.1
21583.88,72.74,88,0.0,3280.1
21583.88,72.71,88,0.0,3280.1
21583.88,72.72,88,1.2375,3280.1
21583.88,72.82,88,0.0,3280.1
21583.88,72.98,87,0.0,3280.1
21583.88,73.1,87,0.0,3280.1
21583.88,73.11,86,1.25,3280.1
21583.88,73.19,86,0.0,3280.1
21583.88,71.13,87,0.0,3280.1
21583.88,71.9,87,0.0,3280.1
21583.88,71.78,87,1.25,3280.1
21583.88,68.82,87,1.2375,3280.1
21583.88,67.29,76,0.0,3280.1
21583.88,67.48,76,0.0,3280.1
21583.88,67.85,87,1.2375,3280.1
21583.88,68.36,87,0.0,3280.1
21583.88,69.03,87,0.0,3280.1
21583.88,69.16,87,1.225,3280.1
21583.88,69.19,86,0.0,3280.1
21583.88,69.51,86,0.0,3280.1
21583.88,69.35,87,1.225,3280.1
21583.88,67.87,87,0.0,3280.1
21583.88,70.22,76,1.225,3280.1
21583.88,71.7,76,0.0,3280.1
21583.88,71.68,87,0.0,3280.1
21583.88,71.72,87,1.225,3280.1
21583.88,71.82,87,0.0,3280.1
21583.88,71.9,87,0.0,3280.1
21583.88,72.16,88,1.2125,3280.1
21583.88,69.02,88,1.2125,3280.1
21583.88,67.99,77,0.0,3280.1
21583.88,68.24,77,0.0,3280.1
21583.88,69.88,87,1.2,3280.1
21583.88,70.35,87,0.0,3280.1
21583.88,69.86,88,0.0,3280.1
21583.88,70.26,88,1.1875,3280.1
21583.88,69.94,88,2.4125,3280.1
21583.88,69.05,88,0.0,3280.1
21583.88,67.41,74,1.225,3280.1
21583.88,67.22,87,0.0,3280.1
21583.88,70.71,87,0.0,3280.1
21583.88,72.01,88,1.2125,3280.1
21583.88,72.25,88,0.0,3280.1
21583.88,72.3,88,0.0,3280.1
21583.88,72.34,88,0.0,3280.1
21583.88,72.41,87,1.225,3280.1
21583.88,72.28,87,1.2125,3280.1
21583.88,72.14,77,0.0,3280.1
21583.88,74.62,77,0.0,3280.1
21583.88,74.23,89,1.2125,3280.1
21583.88,73.99,89,0.0,3280.1
21583.88,73.75,88,0.0,3280.1
21583.88,73.67,88,1.2125,3280.1
21583.88,73.44,87,0.0,3280.1
21583.88,73.26,87,0.0,3280.1
21583.88,73.23,87,1.2125,3280.1
21583.88,73.25,87,0.0,3280.1
21583.88,73.06,88,0.0,3280.1
21583.88,70.93,88,2.4125,3280.1
21583.88,72.23,88,0.0,3280.1
21583.88,72.23,88,0.0,3280.1
21583.88,72.01,88,1.2125,3280.1
21583.88,69.1,88,1.2125,3280.1
21583.88,67.58,77,0.0,3280.1
21583.88,67.54,77,0.0,3280.1
21583.88,67.45,89,0.0,3280.1
21583.88,67.32,89,1.225,3280.1
21583.88,67.17,88,1.2125,3280.1
21583.88,69.49,88,0.0,3280.1
21583.88,68.32,75,1.2125,3280.1
21583.88,68.82,75,0.0,3280.1
21583.88,69.24,88,0.0,3280.1
21583.88,69.6,88,1.2125,3280.1
21583.88,72.53,88,0.0,3280.1
21583.88,73.9,88,0.0,3280.1
21583.88,74.05,87,0.0,3280.1
21583.88,74.06,87,1.2125,3280.1
21583.88,73.97,87,0.0,3280.1
21583.88,73.43,87,1.2125,3280.1
21583.88,71.41,85,0.0,3280.1
21583.88,72.67,85,0.0,3280.1
21583.88,72.53,88,1.2125,3280.1
21583.88,72.34,88,1.2125,3280.1
21583.88,70.79,84,1.2125,3280.1
21583.88,68.79,84,0.0,3280.1
21583.88,68.91,80,1.2125,3280.1
21583.88,69.21,80,0.0,3280.1
21583.88,69.21,87,0.0,3280.1
21583.88,69.67,87,1.2125,3280.1
21583.88,70.84,87,0.0,3280.1
21583.88,70.84,87,0.0,3280.1
21583.88,71.17,87,0.0,3280.1
21583.88,71.15,87,1.2125,3280.1
21583.88,72.19,87,0.0,3280.1
21583.88,73.3,87,0.0,3280.1
21583.88,73.27,87,1.2125,3280.1
21583.88,70.58,88,1.2125,3280.1
21583.88,70.58,88,0.0,3280.1
21583.88,68.41,75,0.0,3280.1
21583.88,67.95,75,1.2125,3280.1
21583.88,67.6,86,0.0,3280.1
21583.88,67.45,86,0.0,3280.1
21583.88,67.45,87,2.425,3280.1
21583.88,67.19,87,0.0,3280.1
21583.88,66.33,76,0.0,3280.1
21583.88,66.79,76,0.0,3280.1
21583.88,66.88,86,2.45,3280.1
21583.88,68.87,86,0.0,3280.1
21583.88,68.87,88,0.0,3280.1
21583.88,69.9,88,1.2125,3280.1
21583.88,70.21,87,0.0,3280.1
21583.88,69.95,87,0.0,3280.1
21583.88,70.27,86,1.2125,3280.1
21583.88,70.14,86,0.0,3280.1
21583.88,70.0,86,0.0,3280.1
21583.88,70.72,86,1.2125,3280.1
21583.88,70.74,88,0.0,3280.1
21583.88,70.56,88,1.225,3280.1
21583.88,66.31,76,0.0,3280.1
21583.88,66.31,76,1.2125,3280.1
21583.88,66.16,90,0.0,3280.1
21583.88,66.24,90,0.0,3280.1
21583.88,66.89,85,0.0,3280.1
21583.88,66.94,87,1.2125,3280.1
21583.88,67.41,87,0.0,3280.1
21583.88,68.69,88,1.2125,3280.1
21583.88,65.92,88,1.1875,3280.1
21583.88,66.52,75,0.0,3280.1
21583.88,69.38,75,0.0,3280.1
21583.88,70.47,87,1.2125,3280.1
21583.88,70.77,87,1.2125,3280.1
21583.88,70.11,87,0.0,3280.1
21583.88,70.11,87,1.2125,3280.1
21583.88,69.92,86,0.0,3280.1
21583.88,69.58,86,0.0,3280.1
21583.88,69.16,87,0.0,3280.1
21583.88,71.89,87,1.2125,3280.1
21583.88,71.42,85,0.0,3280.1
21583.88,71.74,86,0.0,3280.1
21583.88,71.74,86,2.4,3280.1
21583.88,73.53,86,0.0,3280.1
21583.88,73.53,75,0.0,3280.1
21583.88,73.57,75,0.0,3280.1
21583.88,73.34,87,1.2125,3280.1
21583.88,73.34,87,0.0,3280.1
21583.88,73.19,87,0.0,3280.1
21583.88,73.28,87,2.425,3280.1
21583.88,73.66,86,1.2125,3280.1
21583.88,73.92,86,0.0,3280.1
21583.88,73.81,74,0.0,3280.1
21583.88,73.81,74,1.2125,3280.1
21583.88,71.77,87,0.0,3280.1
21583.88,72.62,87,0.0,3280.1
21583.88,73.65,87,1.2125,3280.1
21583.88,72.46,87,1.2125,3280.1
21583.88,71.16,82,0.0,3280.1
21583.88,71.0,82,0.0,3280.1
21583.88,70.89,80,1.2125,3280.1
21583.88,70.86,87,0.0,3280.1
21583.88,70.46,87,0.0,3280.1
21583.88,70.66,87,1.2125,3280.1
21583.88,70.33,87,0.0,3280.1
21583.88,70.33,87,0.0,3280.1
21583.88,69.2,87,0.0,3280.1
21583.88,69.2,87,1.2,3280.1
21583.88,70.0,87,0.0,3280.1
21583.88,67.89,87,1.2125,3280.1
21583.88,67.89,87,1.2125,3280.1
21583.88,67.28,73,0.0,3280.1
21583.88,67.65,73,0.0,3280.1
21583.88,67.89,88,1.2125,3280.1
